RefEx_Sample_ID	BioSample_ID	Project_Sample_ID
RES00002565	SAMN11828746	GTEX-1C6WA-0826-SM-7PBXS
RES00002664	SAMN04595697	GTEX-1C6WA-1126-SM-7IGP6
RES00002583	SAMN11827873	GTEX-1C6WA-2126-SM-7P8RR
RES00002571	SAMN11823993	GTEX-1C6WA-2326-SM-7P8OW
RES00002589	SAMN11825349	GTEX-1C6WA-2426-SM-7SB86
RES00002572	SAMN04595529	GTEX-1C6WA-2626-SM-7MKGM
RES00002574	SAMN04598423	GTEX-1C6WA-2926-SM-79OLF
RES00002575	SAMN11829326	GTEX-1C6WA-3026-SM-7P8RQ
RES00002576	SAMN04597107	GTEX-1C6WA-3326-SM-7MKGN
RES00002640	SAMN11830348	GTEX-1CAMQ-0008-SM-EXOI5
RES00002962	SAMN11829302	GTEX-1CAMQ-0011-R8a-SM-ARU85
RES00002963	SAMN11825793	GTEX-1CAMQ-0011-R9a-SM-9WG5Z
RES00002648	SAMN11827001	GTEX-1CAMQ-0126-SM-7SB7S
RES00002647	SAMN04596072	GTEX-1CAMQ-0226-SM-7IGPK
RES00002652	SAMN11826539	GTEX-1CAMQ-0326-SM-7MXUI
RES00002650	SAMN04596660	GTEX-1CAMQ-0426-SM-7IGPL
RES00002649	SAMN11827755	GTEX-1CAMQ-0526-SM-7RHGR
RES00002786	SAMN11827532	GTEX-1CAMQ-0726-SM-7P8SG
RES00002788	SAMN04599151	GTEX-1CAMQ-1026-SM-7EPIC
RES00002793	SAMN04595624	GTEX-1CAMQ-1126-SM-7EWFE
RES00002875	SAMN11827686	GTEX-1CAMQ-1226-SM-7SB7E
RES00002653	SAMN11824665	GTEX-1CAMQ-1326-SM-7P8RV
RES00002942	SAMN04595926	GTEX-1CAMQ-1426-SM-7MKFL
RES00002913	SAMN11826219	GTEX-1CAMQ-1626-SM-7MGXG
RES00002794	SAMN11828779	GTEX-1CAMQ-2226-SM-7MGWS
RES00002790	SAMN11825125	GTEX-1CAMQ-2526-SM-7MGWT
RES00002791	SAMN04597019	GTEX-1CAMQ-2626-SM-7IGNI
RES00002916	SAMN11829020	GTEX-1CAMQ-2726-SM-7MKGD
RES00002765	SAMN11828020	GTEX-1CAMR-0006-SM-ACKV5
RES00002766	SAMN11826883	GTEX-1CAMR-0008-SM-EXURA
RES00002768	SAMN04596618	GTEX-1CAMR-0126-SM-79391
RES00002767	SAMN04595903	GTEX-1CAMR-0226-SM-7DUGO
RES00002823	SAMN04598011	GTEX-1CAMR-0326-SM-793AH
RES00002777	SAMN11824101	GTEX-1CAMR-0526-SM-7P8RS
RES00002824	SAMN04597481	GTEX-1CAMR-0626-SM-7DHMI
RES00002778	SAMN04596634	GTEX-1CAMR-0726-SM-7EPIE
RES00002780	SAMN04596057	GTEX-1CAMR-0826-SM-7MKFK
RES00002779	SAMN11827611	GTEX-1CAMR-0926-SM-7MXTD
RES00002826	SAMN11825952	GTEX-1CAMR-1026-SM-7P8QI
RES00002771	SAMN11827705	GTEX-1CAMR-1126-SM-7MGXF
RES00002772	SAMN11829764	GTEX-1CAMR-1326-SM-7PC1F
RES00002774	SAMN04597917	GTEX-1CAMR-1426-SM-793BO
RES00002775	SAMN04597623	GTEX-1CAMR-1526-SM-79OLP
RES00002773	SAMN04595598	GTEX-1CAMR-1626-SM-79OLC
RES00002782	SAMN04596655	GTEX-1CAMR-1726-SM-793CU
RES00002827	SAMN11824859	GTEX-1CAMR-1826-SM-7MXUJ
RES00002783	SAMN04595832	GTEX-1CAMR-1926-SM-7EPI2
RES00002834	SAMN11823635	GTEX-1CAMR-2126-SM-7PBYX
RES00002748	SAMN11828780	GTEX-1CAMS-0005-SM-ARL6Y
RES00002749	SAMN11829496	GTEX-1CAMS-0008-SM-EXURB
RES00002841	SAMN04595599	GTEX-1CAMS-0126-SM-79396
RES00002852	SAMN04598203	GTEX-1CAMS-0226-SM-79397
RES00002751	SAMN11825367	GTEX-1CAMS-0326-SM-7PC35
RES00002750	SAMN11824660	GTEX-1CAMS-0426-SM-7P8T2
RES00002752	SAMN04598369	GTEX-1CAMS-0526-SM-7EWEX
RES00002753	SAMN11829925	GTEX-1CAMS-0626-SM-7PBYY
RES00002761	SAMN11829544	GTEX-1CAMS-0826-SM-7P8P1
RES00002849	SAMN11830048	GTEX-1CAMS-0926-SM-7SB7F
RES00002905	SAMN11827094	GTEX-1CAMS-1026-SM-7PC2I
RES00002760	SAMN11828948	GTEX-1CAMS-1126-SM-7MXUQ
RES00002907	SAMN04596557	GTEX-1CAMS-1226-SM-79393
RES00002906	SAMN04598864	GTEX-1CAMS-1326-SM-79OJR
RES00002759	SAMN04598697	GTEX-1CAMS-1426-SM-7IGPM
RES00002847	SAMN04598948	GTEX-1CAMS-1626-SM-79394
RES00002757	SAMN04597873	GTEX-1CAMS-1926-SM-7DUEU
RES00002908	SAMN04596104	GTEX-1CAMS-2026-SM-79395
RES00002848	SAMN11827692	GTEX-1CAMS-2126-SM-7MXTF
RES00002754	SAMN11826545	GTEX-1CAMS-2226-SM-7PBXQ
RES00002846	SAMN04598713	GTEX-1CAMS-2326-SM-793CR
RES00002851	SAMN04598046	GTEX-1CAMS-2426-SM-7DHMV
RES00002758	SAMN04595991	GTEX-1CAMS-2526-SM-7EPH7
RES00002850	SAMN11828936	GTEX-1CAMS-2626-SM-7PBY3
RES00002749	SAMN11829192	GTEX-1CAV2-0008-SM-EXURC
RES00002918	SAMN11826889	GTEX-1CAV2-0011-R11a-SM-ARU8D
RES00002837	SAMN11825936	GTEX-1CAV2-0011-R1a-SM-ARZML
RES00002840	SAMN11826629	GTEX-1CAV2-0011-R5b-SM-9QEH4
RES00002945	SAMN11828119	GTEX-1CAV2-0011-R9b-SM-9WG5M
RES00002754	SAMN04598893	GTEX-1CAV2-0126-SM-7IGN7
RES00002849	SAMN04599046	GTEX-1CAV2-0226-SM-7IGPQ
RES00002755	SAMN11825378	GTEX-1CAV2-0626-SM-7P8QE
RES00002908	SAMN11830689	GTEX-1CAV2-1426-SM-7MGX6
RES00002750	SAMN11830088	GTEX-1CAV2-2226-SM-7P8P2
RES00002841	SAMN11827499	GTEX-1CAV2-2426-SM-7P8QF
RES00002752	SAMN04598199	GTEX-1CAV2-2526-SM-7IGQ7
RES00002753	SAMN11830801	GTEX-1CAV2-2626-SM-7MGX7
RES00002923	SAMN04598816	GTEX-1CAV2-2726-SM-7IGNN
RES00002558	SAMN11828029	GTEX-1CB4E-0005-SM-ADEGS
RES00002577	SAMN11827162	GTEX-1CB4E-0008-SM-EXURD
RES00002569	SAMN04597258	GTEX-1CB4E-0126-SM-7DHMX
RES00002589	SAMN04597751	GTEX-1CB4E-0226-SM-79OLW
RES00002567	SAMN11829798	GTEX-1CB4E-0326-SM-7MXT3
RES00002580	SAMN11824790	GTEX-1CB4E-0426-SM-7PBY5
RES00002566	SAMN11825305	GTEX-1CB4E-0526-SM-7MXTK
RES00002565	SAMN04597233	GTEX-1CB4E-0626-SM-7DHMW
RES00002664	SAMN04596268	GTEX-1CB4E-0726-SM-7EWEY
RES00002586	SAMN04595514	GTEX-1CB4E-0826-SM-793CS
RES00002572	SAMN04596026	GTEX-1CB4E-0926-SM-7EPHT
RES00002582	SAMN04596728	GTEX-1CB4E-1026-SM-793AB
RES00002583	SAMN04597866	GTEX-1CB4E-1126-SM-79OOM
RES00002581	SAMN04599017	GTEX-1CB4E-1226-SM-7MKFX
RES00002584	SAMN04597799	GTEX-1CB4E-1326-SM-7DUGD
RES00002571	SAMN04598343	GTEX-1CB4E-1726-SM-7IGMS
RES00002561	SAMN11828943	GTEX-1CB4E-1826-SM-7RHG8
RES00002564	SAMN11830730	GTEX-1CB4E-1926-SM-7RHFO
RES00002563	SAMN11828725	GTEX-1CB4E-2026-SM-7PC2V
RES00002562	SAMN04598752	GTEX-1CB4E-2126-SM-793AP
RES00002560	SAMN04597167	GTEX-1CB4E-2226-SM-793DC
RES00002577	SAMN11825795	GTEX-1CB4F-0008-SM-EXURE
RES00002579	SAMN11824425	GTEX-1CB4F-0126-SM-9JGGZ
RES00002569	SAMN04597705	GTEX-1CB4F-0226-SM-7EPHS
RES00002562	SAMN11823906	GTEX-1CB4F-0326-SM-9MQKD
RES00002560	SAMN11824553	GTEX-1CB4F-0426-SM-9KNV4
RES00002561	SAMN11828944	GTEX-1CB4F-0526-SM-9KNW2
RES00002564	SAMN11825310	GTEX-1CB4F-0626-SM-9MQLI
RES00002563	SAMN04598348	GTEX-1CB4F-0726-SM-793AO
RES00002567	SAMN04597845	GTEX-1CB4F-0826-SM-793CV
RES00002568	SAMN04596832	GTEX-1CB4F-0926-SM-7DHMJ
RES00002572	SAMN04598588	GTEX-1CB4F-1026-SM-7DUH1
RES00002586	SAMN04598370	GTEX-1CB4F-1126-SM-79OLG
RES00002585	SAMN04597763	GTEX-1CB4F-1226-SM-7DHKU
RES00002581	SAMN04595915	GTEX-1CB4F-1326-SM-793CW
RES00002583	SAMN04597099	GTEX-1CB4F-1426-SM-793DA
RES00002582	SAMN04598345	GTEX-1CB4F-1526-SM-7MKFM
RES00002663	SAMN11829978	GTEX-1CB4F-1726-SM-7MGXH
RES00002587	SAMN11828951	GTEX-1CB4F-1826-SM-7MGXI
RES00002588	SAMN04599000	GTEX-1CB4F-1926-SM-7MKFN
RES00002578	SAMN04595683	GTEX-1CB4F-2026-SM-79OLU
RES00002570	SAMN11823936	GTEX-1CB4F-2126-SM-7MXUL
RES00002571	SAMN04598887	GTEX-1CB4F-2326-SM-7MKFO
RES00002558	SAMN11828430	GTEX-1CB4G-0006-SM-AHZ22
RES00002577	SAMN11823754	GTEX-1CB4G-0008-SM-EXURF
RES00002559	SAMN11826427	GTEX-1CB4G-0011-R10a-SM-9QEHS
RES00002658	SAMN11829065	GTEX-1CB4G-0011-R11a-SM-9OSWG
RES00002667	SAMN11827300	GTEX-1CB4G-0011-R1b-SM-9QEHT
RES00002723	SAMN11824478	GTEX-1CB4G-0011-R2a-SM-9QEGQ
RES00002725	SAMN11828769	GTEX-1CB4G-0011-R3a-SM-CE6QQ
RES00002796	SAMN11827527	GTEX-1CB4G-0011-R4b-SM-CJI28
RES00002659	SAMN11829967	GTEX-1CB4G-0011-R5a-SM-CKZNM
RES00002660	SAMN11826482	GTEX-1CB4G-0011-R6b-SM-9QEGO
RES00002661	SAMN11826572	GTEX-1CB4G-0011-R7b-SM-9QEGP
RES00002662	SAMN11824975	GTEX-1CB4G-0011-R8b-SM-9WG7H
RES00002560	SAMN11827253	GTEX-1CB4G-0226-SM-7PC3O
RES00002561	SAMN11823550	GTEX-1CB4G-0326-SM-7SB8R
RES00002562	SAMN11825745	GTEX-1CB4G-0426-SM-7MXUN
RES00002563	SAMN11829339	GTEX-1CB4G-0526-SM-7P8SY
RES00002564	SAMN11825038	GTEX-1CB4G-0626-SM-7PC3P
RES00002565	SAMN04598405	GTEX-1CB4G-0726-SM-79OOJ
RES00002566	SAMN04595928	GTEX-1CB4G-0826-SM-7DUGF
RES00002580	SAMN11830734	GTEX-1CB4G-1126-SM-7PBXW
RES00002582	SAMN04595431	GTEX-1CB4G-1326-SM-7MKFP
RES00002583	SAMN11824530	GTEX-1CB4G-1426-SM-7RHH1
RES00002567	SAMN11829307	GTEX-1CB4G-1526-SM-7P8QG
RES00002585	SAMN04598635	GTEX-1CB4G-1826-SM-7MKGO
RES00002586	SAMN04598518	GTEX-1CB4G-2126-SM-7IGQ8
RES00002589	SAMN04597543	GTEX-1CB4G-2326-SM-79OOI
RES00002570	SAMN04596935	GTEX-1CB4G-2426-SM-7DUGM
RES00002571	SAMN11824420	GTEX-1CB4G-2526-SM-7MXTG
RES00002588	SAMN04596444	GTEX-1CB4G-2726-SM-79OO4
RES00002576	SAMN04598380	GTEX-1CB4G-2926-SM-7MKFQ
RES00002574	SAMN04596919	GTEX-1CB4G-3126-SM-7EPHX
RES00002522	SAMN11828491	GTEX-1CB4H-0006-SM-A96RE
RES00002523	SAMN11829989	GTEX-1CB4H-0011-R10b-SM-9QEH3
RES00002727	SAMN11824426	GTEX-1CB4H-0011-R3b-SM-9OSVI
RES00002728	SAMN11827633	GTEX-1CB4H-0011-R5b-SM-9QEGN
RES00002729	SAMN11829240	GTEX-1CB4H-0011-R6b-SM-CKZNK
RES00002730	SAMN11829766	GTEX-1CB4H-0011-R7b-SM-CJI27
RES00002694	SAMN11828514	GTEX-1CB4H-0011-R8b-SM-CJI26
RES00002695	SAMN11828846	GTEX-1CB4H-0011-R9a-SM-CKZNL
RES00002593	SAMN04595429	GTEX-1CB4H-0126-SM-7IGN2
RES00002606	SAMN11823648	GTEX-1CB4H-0226-SM-7PBXM
RES00002524	SAMN11826068	GTEX-1CB4H-0326-SM-9WG5G
RES00002525	SAMN11827785	GTEX-1CB4H-0426-SM-7MXTL
RES00002528	SAMN04596300	GTEX-1CB4H-0626-SM-7IGN3
RES00002526	SAMN11828790	GTEX-1CB4H-0826-SM-7SB7Z
RES00002657	SAMN11830492	GTEX-1CB4H-0926-SM-7PBYZ
RES00002534	SAMN04599062	GTEX-1CB4H-1126-SM-7MKGL
RES00002603	SAMN11824573	GTEX-1CB4H-1526-SM-7MXU4
RES00002605	SAMN11827037	GTEX-1CB4H-2426-SM-7PBYR
RES00002531	SAMN04599047	GTEX-1CB4H-2726-SM-7EWFF
RES00002608	SAMN04596025	GTEX-1CB4H-3026-SM-79OLX
RES00002536	SAMN04595469	GTEX-1CB4H-3126-SM-7IGN4
RES00002607	SAMN11830788	GTEX-1CB4H-3226-SM-7MXUC
RES00002537	SAMN11823990	GTEX-1CB4I-0006-SM-A96RF
RES00002620	SAMN11827735	GTEX-1CB4I-0008-SM-EXURG
RES00002548	SAMN11826195	GTEX-1CB4I-0126-SM-7RHGG
RES00002555	SAMN04596081	GTEX-1CB4I-0226-SM-79OLH
RES00002556	SAMN04597511	GTEX-1CB4I-0326-SM-7DHMM
RES00002554	SAMN04596741	GTEX-1CB4I-0426-SM-7IGPR
RES00002624	SAMN11827184	GTEX-1CB4I-0526-SM-7RHGC
RES00002557	SAMN04598485	GTEX-1CB4I-0626-SM-79OM1
RES00002539	SAMN04598193	GTEX-1CB4I-0726-SM-7DUGS
RES00002547	SAMN11827617	GTEX-1CB4I-0826-SM-7MGX1
RES00002553	SAMN04598576	GTEX-1CB4I-0926-SM-7MKFY
RES00002544	SAMN04597972	GTEX-1CB4I-1026-SM-7MKFZ
RES00002542	SAMN04596326	GTEX-1CB4I-1326-SM-79OLY
RES00002541	SAMN04596567	GTEX-1CB4I-1426-SM-79OLZ
RES00002623	SAMN04597485	GTEX-1CB4I-1526-SM-7DHMY
RES00002622	SAMN11828290	GTEX-1CB4I-1626-SM-7RHGV
RES00002621	SAMN04596038	GTEX-1CB4I-1826-SM-793CX
RES00002545	SAMN04597924	GTEX-1CB4I-2026-SM-7DHMG
RES00002540	SAMN04596874	GTEX-1CB4I-2126-SM-793AG
RES00002551	SAMN11825790	GTEX-1CB4I-2226-SM-7P8SL
RES00002637	SAMN04597516	GTEX-1CB4I-2526-SM-7MKG1
RES00002558	SAMN11830229	GTEX-1CB4J-0006-SM-ACKV6
RES00002577	SAMN11827293	GTEX-1CB4J-0008-SM-EXURH
RES00002559	SAMN11826685	GTEX-1CB4J-0011-R10a-SM-9WG63
RES00002667	SAMN11825299	GTEX-1CB4J-0011-R1a-SM-9WG64
RES00002796	SAMN11826041	GTEX-1CB4J-0011-R4b-SM-9WG5P
RES00002660	SAMN11830557	GTEX-1CB4J-0011-R6b-SM-9WG7B
RES00002662	SAMN11825281	GTEX-1CB4J-0011-R8a-SM-9QEHU
RES00002580	SAMN11824369	GTEX-1CB4J-0126-SM-7PC3K
RES00002565	SAMN11826052	GTEX-1CB4J-0226-SM-7P8T4
RES00002566	SAMN11826217	GTEX-1CB4J-0326-SM-7PBZO
RES00002564	SAMN04598382	GTEX-1CB4J-0526-SM-7DUGI
RES00002560	SAMN04598961	GTEX-1CB4J-0626-SM-7DHMP
RES00002663	SAMN04596277	GTEX-1CB4J-0726-SM-7IGN8
RES00002563	SAMN11828853	GTEX-1CB4J-1026-SM-7P8RW
RES00002561	SAMN11828296	GTEX-1CB4J-1126-SM-7PBY1
RES00002562	SAMN11829908	GTEX-1CB4J-1226-SM-7P8P3
RES00002572	SAMN11828484	GTEX-1CB4J-1326-SM-7P8RX
RES00002567	SAMN04597940	GTEX-1CB4J-1426-SM-7MKFR
RES00002571	SAMN11826079	GTEX-1CB4J-1526-SM-7MXVB
RES00002568	SAMN04597764	GTEX-1CB4J-1726-SM-79OOL
RES00002589	SAMN04596348	GTEX-1CB4J-1826-SM-7EWF9
RES00002724	SAMN11825438	GTEX-1CB4J-1926-SM-7MGX8
RES00002583	SAMN04596949	GTEX-1CB4J-2226-SM-7EWF5
RES00002581	SAMN04596498	GTEX-1CB4J-2326-SM-7EPIF
RES00002582	SAMN11826591	GTEX-1CB4J-2426-SM-7MXVC
RES00002574	SAMN04596792	GTEX-1CB4J-3126-SM-7MKFS
RES00002537	SAMN11826170	GTEX-1E1VI-0005-SM-ARU6H
RES00002629	SAMN11830808	GTEX-1E1VI-0011-R10b-SM-ARU8F
RES00002630	SAMN11828789	GTEX-1E1VI-0011-R11a-SM-9OSWI
RES00002904	SAMN11827114	GTEX-1E1VI-0011-R1a-SM-ARZMM
RES00002665	SAMN11828343	GTEX-1E1VI-0011-R2a-SM-9QEGS
RES00002666	SAMN11830372	GTEX-1E1VI-0011-R3a-SM-9OSWH
RES00002784	SAMN11823953	GTEX-1E1VI-0011-R4b-SM-9QEHV
RES00002631	SAMN11823777	GTEX-1E1VI-0011-R5b-SM-9WG5V
RES00002632	SAMN11827424	GTEX-1E1VI-0011-R6a-SM-9OSVJ
RES00002633	SAMN11828083	GTEX-1E1VI-0011-R7b-SM-9QEGR
RES00002634	SAMN11828338	GTEX-1E1VI-0011-R8b-SM-ARU8E
RES00002555	SAMN04597922	GTEX-1E1VI-0126-SM-7DHMZ
RES00002554	SAMN04598568	GTEX-1E1VI-0226-SM-793CZ
RES00002548	SAMN04598798	GTEX-1E1VI-0326-SM-793D1
RES00002556	SAMN04597037	GTEX-1E1VI-0426-SM-7DHN1
RES00002557	SAMN04596987	GTEX-1E1VI-0526-SM-79OM2
RES00002624	SAMN11828799	GTEX-1E1VI-0626-SM-7PBZ1
RES00002539	SAMN11827178	GTEX-1E1VI-0726-SM-7P8QJ
RES00002540	SAMN11828982	GTEX-1E1VI-0926-SM-7P8T3
RES00002553	SAMN04598595	GTEX-1E1VI-1026-SM-7MKGQ
RES00002621	SAMN11829425	GTEX-1E1VI-1226-SM-7RHGD
RES00002622	SAMN04598852	GTEX-1E1VI-1326-SM-7IGQD
RES00002623	SAMN04596604	GTEX-1E1VI-1426-SM-793CY
RES00002544	SAMN04597117	GTEX-1E1VI-1526-SM-7IGQ2
RES00002543	SAMN04596148	GTEX-1E1VI-1626-SM-7EPIL
RES00002547	SAMN11826055	GTEX-1E1VI-1826-SM-9WG5J
RES00002552	SAMN11824566	GTEX-1E1VI-2726-SM-7MXVH
RES00002546	SAMN11829102	GTEX-1E1VI-2826-SM-7MGWU
RES00002638	SAMN04598143	GTEX-1E1VI-2926-SM-7IGLT
RES00002626	SAMN11827187	GTEX-1E1VI-3026-SM-7RHHU
RES00002537	SAMN11826175	GTEX-1E2YA-0006-SM-AHZ23
RES00002620	SAMN11824512	GTEX-1E2YA-0008-SM-EXURI
RES00002904	SAMN11824509	GTEX-1E2YA-0011-R1b-SM-CJI29
RES00002631	SAMN11829365	GTEX-1E2YA-0011-R5a-SM-9QEGT
RES00002632	SAMN11826246	GTEX-1E2YA-0011-R6b-SM-CE6R2
RES00002633	SAMN11830030	GTEX-1E2YA-0011-R7a-SM-CJI1Z
RES00002634	SAMN11829870	GTEX-1E2YA-0011-R8a-SM-CKZNG
RES00002555	SAMN11827856	GTEX-1E2YA-0126-SM-9KNUC
RES00002554	SAMN11828553	GTEX-1E2YA-0226-SM-9MQLY
RES00002557	SAMN11830021	GTEX-1E2YA-0326-SM-9KNW8
RES00002624	SAMN11828852	GTEX-1E2YA-0426-SM-7RHFZ
RES00002556	SAMN11830674	GTEX-1E2YA-0526-SM-7P8RY
RES00002623	SAMN11827984	GTEX-1E2YA-0626-SM-7P8P4
RES00002540	SAMN11826188	GTEX-1E2YA-0926-SM-7MXUK
RES00002636	SAMN11827909	GTEX-1E2YA-1226-SM-7MGY3
RES00002828	SAMN11828545	GTEX-1E2YA-1626-SM-7MGXS
RES00002545	SAMN11830769	GTEX-1E2YA-1926-SM-7P8QH
RES00002548	SAMN11829829	GTEX-1E2YA-2126-SM-7MXUO
RES00002546	SAMN04595687	GTEX-1E2YA-2426-SM-7EPIG
RES00002549	SAMN04596938	GTEX-1E2YA-2526-SM-7IGOU
RES00002551	SAMN11825662	GTEX-1E2YA-2626-SM-7MGWW
RES00002627	SAMN04595822	GTEX-1E2YA-2726-SM-7IGPW
RES00002553	SAMN04599030	GTEX-1E2YA-2826-SM-7EPIN
RES00002638	SAMN11829935	GTEX-1E2YA-2926-SM-7MGWX
RES00002626	SAMN04596753	GTEX-1E2YA-3026-SM-7IGO7
RES00002625	SAMN11825595	GTEX-1E2YA-3126-SM-9JGI6
RES00002558	SAMN11830374	GTEX-1EH9U-0005-SM-ACKV3
RES00002559	SAMN11823961	GTEX-1EH9U-0011-R10a-SM-CJI2A
RES00002667	SAMN11828085	GTEX-1EH9U-0011-R1b-SM-CJI2B
RES00002725	SAMN11823847	GTEX-1EH9U-0011-R3b-SM-CL534
RES00002659	SAMN11826530	GTEX-1EH9U-0011-R5a-SM-CJI2K
RES00002660	SAMN11830765	GTEX-1EH9U-0011-R6a-SM-CJI2C
RES00002661	SAMN11827657	GTEX-1EH9U-0011-R7a-SM-9QEGU
RES00002797	SAMN11824850	GTEX-1EH9U-0011-R9b-SM-9WG5T
RES00002561	SAMN11827305	GTEX-1EH9U-0226-SM-7PBY8
RES00002562	SAMN11829005	GTEX-1EH9U-0326-SM-7P8S2
RES00002564	SAMN11826781	GTEX-1EH9U-0426-SM-7PBY9
RES00002563	SAMN11823697	GTEX-1EH9U-0526-SM-7PBZ3
RES00002565	SAMN11828609	GTEX-1EH9U-0626-SM-7PC33
RES00002566	SAMN04597578	GTEX-1EH9U-0826-SM-7IGPT
RES00002567	SAMN04598422	GTEX-1EH9U-0926-SM-7EWF1
RES00002663	SAMN04598563	GTEX-1EH9U-1126-SM-7IGLU
RES00002586	SAMN04596437	GTEX-1EH9U-1326-SM-79OM3
RES00002579	SAMN11827052	GTEX-1EH9U-1726-SM-7P8QK
RES00002571	SAMN11829244	GTEX-1EH9U-1826-SM-7P8QL
RES00002588	SAMN11829299	GTEX-1EH9U-1926-SM-7P8QM
RES00002578	SAMN11826547	GTEX-1EH9U-2026-SM-7PBYS
RES00002584	SAMN11827543	GTEX-1EH9U-2226-SM-7PBXX
RES00002581	SAMN11830426	GTEX-1EH9U-2326-SM-7P8P5
RES00002582	SAMN04595447	GTEX-1EH9U-2426-SM-7EWFG
RES00002583	SAMN04596504	GTEX-1EH9U-2526-SM-79OO5
RES00002570	SAMN11828252	GTEX-1EH9U-2626-SM-7IGQN
RES00002572	SAMN04595944	GTEX-1EH9U-2826-SM-7DUGT
RES00002573	SAMN04596175	GTEX-1EH9U-2926-SM-7DHLX
RES00002576	SAMN11828921	GTEX-1EH9U-3126-SM-7MXU5
RES00002574	SAMN04597202	GTEX-1EH9U-3226-SM-7MKGR
RES00002795	SAMN11830073	GTEX-1EKGG-0001-SM-EAZCL
RES00002558	SAMN11824338	GTEX-1EKGG-0005-SM-AHZ1Z
RES00002658	SAMN11824536	GTEX-1EKGG-0011-R11a-SM-9QEHZ
RES00002667	SAMN11827908	GTEX-1EKGG-0011-R1b-SM-9QEI1
RES00002723	SAMN11828342	GTEX-1EKGG-0011-R2a-SM-CE6R8
RES00002659	SAMN11824401	GTEX-1EKGG-0011-R5a-SM-9OSVQ
RES00002660	SAMN11829237	GTEX-1EKGG-0011-R6a-SM-CL538
RES00002661	SAMN11825377	GTEX-1EKGG-0011-R7a-SM-CKZNN
RES00002797	SAMN11829395	GTEX-1EKGG-0011-R9a-SM-CMKFV
RES00002561	SAMN11827557	GTEX-1EKGG-0126-SM-9YFLS
RES00002560	SAMN11823725	GTEX-1EKGG-0226-SM-9WYTH
RES00002563	SAMN11828308	GTEX-1EKGG-0326-SM-9WYTG
RES00002572	SAMN04596898	GTEX-1EKGG-0626-SM-7DUGJ
RES00002567	SAMN04596255	GTEX-1EKGG-0726-SM-7IGPX
RES00002580	SAMN04595747	GTEX-1EKGG-0826-SM-79OLL
RES00002664	SAMN11826287	GTEX-1EKGG-1026-SM-7RHG6
RES00002566	SAMN11830180	GTEX-1EKGG-1126-SM-7MGXB
RES00002663	SAMN04596133	GTEX-1EKGG-1226-SM-7IGNO
RES00002568	SAMN11824588	GTEX-1EKGG-1326-SM-7MXUM
RES00002586	SAMN11824237	GTEX-1EKGG-1426-SM-7PBY2
RES00002582	SAMN11825609	GTEX-1EKGG-1726-SM-7MXUP
RES00002579	SAMN04598683	GTEX-1EKGG-2126-SM-7MKFT
RES00002724	SAMN04595861	GTEX-1EKGG-2226-SM-7IGOA
RES00002589	SAMN04598413	GTEX-1EKGG-2626-SM-7IGPY
RES00002570	SAMN04598122	GTEX-1EKGG-2726-SM-79OOD
RES00002571	SAMN11825647	GTEX-1EKGG-2826-SM-7MGXA
RES00002575	SAMN04597404	GTEX-1EKGG-2926-SM-7EPIH
RES00002574	SAMN04598461	GTEX-1EKGG-3026-SM-7MKFU
RES00002576	SAMN11826439	GTEX-1EKGG-3126-SM-9WPO5
RES00002795	SAMN11825021	GTEX-1EMGI-0001-SM-EAZCK
RES00002558	SAMN11825330	GTEX-1EMGI-0006-SM-ACKVA
RES00002559	SAMN11828916	GTEX-1EMGI-0011-R10a-SM-9OSWY
RES00002658	SAMN11829449	GTEX-1EMGI-0011-R11b-SM-9OSWX
RES00002667	SAMN11824357	GTEX-1EMGI-0011-R1b-SM-9OSWZ
RES00002723	SAMN11826944	GTEX-1EMGI-0011-R2b-SM-9OSVS
RES00002725	SAMN11825235	GTEX-1EMGI-0011-R3b-SM-CE6R9
RES00002796	SAMN11830054	GTEX-1EMGI-0011-R4b-SM-CJI2D
RES00002659	SAMN11825518	GTEX-1EMGI-0011-R5a-SM-CJI2E
RES00002660	SAMN11827596	GTEX-1EMGI-0011-R6a-SM-9OSVR
RES00002661	SAMN11825322	GTEX-1EMGI-0011-R7b-SM-9QEH5
RES00002662	SAMN11826761	GTEX-1EMGI-0011-R8b-SM-9QEID
RES00002560	SAMN11825083	GTEX-1EMGI-0126-SM-9KNUE
RES00002561	SAMN11830566	GTEX-1EMGI-0226-SM-9MQL1
RES00002562	SAMN11825079	GTEX-1EMGI-0326-SM-9MQM5
RES00002563	SAMN11829475	GTEX-1EMGI-0426-SM-7P8TR
RES00002564	SAMN11824795	GTEX-1EMGI-0526-SM-9YFM3
RES00002570	SAMN11827659	GTEX-1EMGI-0626-SM-7MXUS
RES00002586	SAMN11825549	GTEX-1EMGI-0726-SM-7PBZ4
RES00002567	SAMN04596513	GTEX-1EMGI-0826-SM-7EPHY
RES00002580	SAMN04596711	GTEX-1EMGI-0926-SM-7IGPV
RES00002565	SAMN11830340	GTEX-1EMGI-1126-SM-9KNUF
RES00002566	SAMN04595960	GTEX-1EMGI-1226-SM-793DD
RES00002568	SAMN04596397	GTEX-1EMGI-1426-SM-7IGNQ
RES00002582	SAMN04597194	GTEX-1EMGI-1926-SM-7938Y
RES00002581	SAMN11828214	GTEX-1EMGI-2026-SM-7RHH3
RES00002583	SAMN11826048	GTEX-1EMGI-2126-SM-7P8S3
